     Node_label    Um  U1   U2   U3
          153689     48.4225E-03     16.3715E-03    -364.234E-15     45.5710E-03
          153690     48.2679E-03     16.1453E-03    -189.262E-15     45.4876E-03
          153691     48.1277E-03     15.9985E-03     519.504E-15     45.3908E-03
          153692     47.9730E-03     15.8995E-03     1.04975E-12     45.2616E-03
          153693     47.8116E-03     15.8575E-03    -340.697E-15     45.1054E-03
          153694     47.6329E-03     15.8605E-03    -885.594E-15     44.9148E-03
          153695     47.4344E-03     15.9085E-03    -858.505E-15     44.6872E-03
          153696     47.2012E-03     15.9979E-03    -212.355E-15     44.4075E-03
          153697     46.9291E-03     16.1195E-03    -540.093E-15     44.0738E-03
          153698     46.6314E-03     16.2757E-03     225.961E-15     43.6988E-03
          153699     46.2984E-03     16.4616E-03     11.0219E-15     43.2730E-03
          153700     45.9087E-03     16.6723E-03     70.5298E-15     42.7744E-03
          153701     45.4642E-03     16.9119E-03    -897.141E-15     42.2017E-03
          153702     44.9719E-03     17.1564E-03     432.907E-15     41.5708E-03
          153703     44.4429E-03     17.4301E-03     404.041E-15     40.8823E-03
          153704     43.8512E-03     17.7056E-03     91.4020E-15     40.1178E-03
          153705     43.1976E-03     17.9971E-03     420.916E-15     39.2701E-03
          153706     42.4776E-03     18.2877E-03    -136.416E-15     38.3394E-03
          153707     76.3487E-03     49.1928E-03    -527.658E-15     58.3883E-03
          153708     69.9663E-03     41.6559E-03     772.191E-15     56.2145E-03
          153709     65.2943E-03     35.3821E-03     494.635E-15     54.8767E-03
          153710     62.0426E-03     30.1168E-03     147.801E-15     54.2426E-03
          153711     59.9130E-03     26.1205E-03    -272.751E-15     53.9193E-03
          153712     58.6597E-03     23.9189E-03    -465.930E-15     53.5616E-03
          153713     57.6772E-03     21.9920E-03     510.622E-15     53.3198E-03
          153714     57.0737E-03     20.7623E-03     682.929E-15     53.1633E-03
          153715     56.6227E-03     19.7621E-03     350.750E-15     53.0622E-03
          153716     56.3207E-03     19.0155E-03     529.274E-15     53.0135E-03
          153717     56.0665E-03     18.3595E-03     803.277E-15     52.9753E-03
          153718     55.8914E-03     17.8896E-03    -820.757E-15     52.9511E-03
          153719     55.7410E-03     17.4782E-03    -486.802E-15     52.9299E-03
          153720     55.6305E-03     17.2019E-03    -385.994E-15     52.9042E-03
          153721     55.5131E-03     16.9731E-03    -715.952E-15     52.8547E-03
          153722     55.4062E-03     16.8326E-03    -51.1506E-15     52.7874E-03
          153723     55.2993E-03     16.7550E-03     48.3254E-15     52.6999E-03
          153724     55.1678E-03     16.7318E-03     280.140E-15     52.5694E-03
          153725     55.0085E-03     16.7673E-03     679.376E-15     52.3908E-03
          153726     54.8178E-03     16.8489E-03    -188.818E-15     52.1642E-03
          153727     54.5981E-03     16.9844E-03    -7.62988E-15     51.8891E-03
          153728     54.3303E-03     17.1514E-03     271.702E-15     51.5520E-03
          153729     54.0063E-03     17.3691E-03     68.3094E-15     51.1370E-03
          153730     53.6152E-03     17.6126E-03     252.162E-15     50.6398E-03
          153731     53.1712E-03     17.8899E-03    -406.866E-15     50.0712E-03
          153732     52.6748E-03     18.1878E-03     199.760E-15     49.4352E-03
          153733     52.1061E-03     18.5153E-03     148.245E-15     48.7055E-03
          153734     51.4494E-03     18.8595E-03     573.683E-15     47.8682E-03
          153735     50.7169E-03     19.2260E-03     42.5522E-15     46.9315E-03
          153736     49.9136E-03     19.5834E-03     133.590E-15     45.9114E-03
          153737     49.0559E-03     19.9613E-03    -423.741E-15     44.8110E-03
          153738     85.8664E-03     54.0780E-03    -46.2656E-15     66.6978E-03
          153739     78.7983E-03     45.3317E-03     348.086E-15     64.4531E-03
          153740     73.7908E-03     38.0856E-03    -299.841E-15     63.2026E-03
          153741     70.3847E-03     32.0432E-03    -551.195E-15     62.6676E-03
          153742     68.2721E-03     27.8666E-03    -495.684E-15     62.3260E-03
          153743     66.9702E-03     25.4422E-03     630.526E-15     61.9492E-03
          153744     65.9757E-03     23.2399E-03    -270.975E-15     61.7471E-03
          153745     65.4060E-03     21.9337E-03     19.4596E-15     61.6187E-03
          153746     64.9802E-03     20.7566E-03     456.443E-15     61.5759E-03
          153747     64.7494E-03     20.0103E-03     676.268E-15     61.5798E-03
          153748     64.5364E-03     19.2742E-03     492.415E-15     61.5911E-03
          153749     64.4305E-03     18.7807E-03    -40.0484E-15     61.6326E-03
          153750     64.3323E-03     18.3464E-03     55.4308E-15     61.6608E-03
          153751     64.2747E-03     18.0528E-03    -39.6043E-15     61.6873E-03
          153752     64.2234E-03     17.8297E-03     2.58417E-15     61.6988E-03
          153753     64.1688E-03     17.6971E-03    -275.860E-15     61.6802E-03
          153754     64.0964E-03     17.6501E-03    -445.946E-15     61.6183E-03
          153755     63.9940E-03     17.6586E-03    -760.805E-15     61.5094E-03
          153756     63.8666E-03     17.7367E-03    -537.428E-15     61.3543E-03
          153757     63.6958E-03     17.8722E-03    -423.741E-15     61.1370E-03
          153758     63.4622E-03     18.0664E-03    -303.837E-15     60.8364E-03
          153759     63.1562E-03     18.3054E-03     380.948E-15     60.4451E-03
          153760     62.7912E-03     18.5908E-03     508.402E-15     59.9759E-03
          153761     62.3617E-03     18.9220E-03    -97.3359E-15     59.4217E-03
          153762     61.8315E-03     19.2874E-03     721.565E-15     58.7464E-03
          153763     61.1867E-03     19.6914E-03    -67.1378E-15     57.9315E-03
          153764     60.4436E-03     20.1130E-03    -358.904E-15     56.9990E-03
          153765     59.6224E-03     20.5613E-03     445.785E-15     55.9648E-03
          153766     58.7153E-03     21.0145E-03     139.808E-15     54.8259E-03
          153767     57.7139E-03     21.4796E-03     70.0857E-15     53.5679E-03
          153768     56.6159E-03     21.9475E-03     226.849E-15     52.1888E-03
          153769     96.9920E-03     59.5916E-03     602.549E-15     76.5264E-03
          153770     89.1779E-03     49.3732E-03     460.884E-15     74.2629E-03
          153771     83.8616E-03     40.9825E-03    -145.298E-15     73.1656E-03
          153772     80.4236E-03     34.1464E-03     565.245E-15     72.8147E-03
          153773     78.3822E-03     29.8768E-03    -203.473E-15     72.4648E-03
          153774     77.0307E-03     27.0573E-03    -706.626E-15     72.1223E-03
          153775     76.0793E-03     24.6875E-03     88.2934E-15     71.9624E-03
          153776     75.5169E-03     23.1967E-03     483.089E-15     71.8660E-03
          153777     75.1340E-03     21.8968E-03     512.843E-15     71.8724E-03
          153778     74.9437E-03     21.0540E-03    -916.680E-15     71.9256E-03
          153779     74.8214E-03     20.2674E-03     485.753E-15     72.0242E-03
          153780     74.7618E-03     19.7177E-03    -846.514E-15     72.1148E-03
          153781     74.7564E-03     19.2756E-03     1.07950E-12     72.2286E-03
          153782     74.7661E-03     18.9663E-03     302.788E-15     72.3205E-03
          153783     74.7778E-03     18.7524E-03     517.728E-15     72.3883E-03
          153784     74.7736E-03     18.6443E-03     40.3318E-15     72.4119E-03
          153785     74.7525E-03     18.6194E-03    -68.9142E-15     72.3965E-03
          153786     74.6870E-03     18.6738E-03    -270.531E-15     72.3148E-03
          153787     74.5587E-03     18.7996E-03     260.156E-15     72.1497E-03
          153788     74.3646E-03     19.0089E-03     632.303E-15     71.8941E-03
          153789     74.0934E-03     19.2759E-03    -95.1155E-15     71.5421E-03
          153790     73.7352E-03     19.6098E-03    -167.946E-15     71.0798E-03
          153791     73.2514E-03     20.0067E-03    -150.627E-15     70.4663E-03
          153792     72.6253E-03     20.4503E-03    -112.435E-15     69.6866E-03
          153793     71.8802E-03     20.9358E-03    -202.141E-15     68.7637E-03
          153794     71.0367E-03     21.4537E-03     150.910E-15     67.7197E-03
          153795     70.0831E-03     21.9996E-03     100.284E-15     66.5406E-03
          153796     69.0055E-03     22.5666E-03     107.389E-15     65.2112E-03
          153797     67.8011E-03     23.1560E-03     528.830E-15     63.7244E-03
          153798     66.4784E-03     23.7400E-03     364.517E-15     62.0951E-03
          153799     65.0618E-03     24.3248E-03     139.364E-15     60.3435E-03
          153800     63.5662E-03     24.9006E-03     44.3286E-15     58.4860E-03
          153801     101.510E-03     53.8785E-03    -481.917E-15     86.0309E-03
          153802     95.9301E-03     44.0744E-03     752.651E-15     85.2059E-03
          153803     88.3774E-03     26.2980E-03     530.606E-15     84.3740E-03
          153804     87.8319E-03     24.4954E-03     431.574E-15     84.3470E-03
          153805     87.4508E-03     22.1251E-03    -1.02904E-12     84.6056E-03
          153806     87.4657E-03     20.7009E-03    -171.943E-15     84.9807E-03
          153807     87.7152E-03     19.7209E-03     488.862E-15     85.4695E-03
          153808     87.7752E-03     19.6460E-03     506.181E-15     85.5483E-03
          153809     87.7009E-03     19.8015E-03    -968.195E-15     85.4363E-03
          153810     86.7802E-03     20.7432E-03     23.4564E-15     84.2646E-03
          153811     86.1550E-03     21.2134E-03     142.916E-15     83.5026E-03
          153812     83.4919E-03     22.9746E-03     324.993E-15     80.2687E-03
          153813     82.3070E-03     23.6537E-03     703.357E-15     78.8349E-03
          153814     44.8929E-03     32.9599E-03    -258.984E-15     30.4799E-03
          153815     49.4196E-03     35.9377E-03     480.868E-15     33.9231E-03
          153816     54.6126E-03     39.2997E-03    -155.956E-15     37.9219E-03
          153817     60.5819E-03     43.1016E-03    -586.722E-15     42.5724E-03
          153818     67.4650E-03     47.4117E-03    -223.457E-15     47.9965E-03
          153819     75.3109E-03     52.2358E-03    -710.179E-15     54.2508E-03
          153820     84.3662E-03     57.6924E-03    -120.429E-15     61.5568E-03
          153821     94.8507E-03     63.9065E-03    -21.8407E-15     70.0900E-03
          153822     106.997E-03     70.9382E-03     535.047E-15     80.1006E-03
          153823     17.2178E-03     13.0641E-03    -806.546E-15     11.2153E-03
          153824     40.9237E-03     30.3052E-03     773.079E-15     27.5017E-03
          153825     37.4659E-03     27.1122E-03    -409.975E-15     25.8578E-03
          153826     34.6173E-03     24.3444E-03    -310.943E-15     24.6112E-03
          153827     32.2946E-03     21.9427E-03     540.820E-15     23.6952E-03
          153828     30.4128E-03     19.8552E-03    -832.304E-15     23.0371E-03
          153829     28.8992E-03     18.0168E-03    -169.278E-15     22.5956E-03
          153830     27.6936E-03     16.3833E-03    -600.933E-15     22.3277E-03
          153831     26.8848E-03     15.3151E-03     638.520E-15     22.0961E-03
          153832     26.2945E-03     14.6313E-03    -950.875E-15     21.8478E-03
          153833     25.7406E-03     13.9562E-03    -682.645E-15     21.6288E-03
